dataset_name,experiment_number,approach,missing_data_handling,imputation_method,features_name,n_features,use_missing_indicator_variables,scale_data,sampling_method,scenario,num_samples,imbalance_ratio,ratio_of_missing_values,ratio_missing_per_class_0,ratio_missing_per_class_1,resolution,bandwidth,estimation_time,num_cv,auc,Accuracy,F1,MCC,Sensitivity,Specificity,Precision,PPV,NPV,FNR,FDR,FOR
complete_autism,2604,nam,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058368495077355836,0.02981029810298103,0.0891812865497076,20,0.2,80.07912182807922,8,0.8190999999999999,0.7238,0.6716,0.4553,0.5877000000000001,0.8497,0.784,0.784,0.6898,0.4123,0.21600000000000003,0.3102
complete_autism,3005,ebm,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,True,False,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058368495077355836,0.02981029810298103,0.0891812865497076,20,0.2,10.741397857666016,8,,0.768,0.76,0.535,0.763,0.772,0.757,0.757,0.779,0.237,0.243,0.221
complete_autism,497,DecisionTree,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses']",4,True,True,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.04419191919191919,0.029444444444444443,0.09027777777777778,20,0.2,0.011353731155395508,16,,0.758,0.429,0.283,0.375,0.88,0.5,0.5,0.815,0.625,0.5,0.185
complete_autism,1951,LogisticRegression,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative']",5,False,True,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11561181434599156,0.06016260162601626,0.17543859649122806,20,0.2,0.047959089279174805,16,,0.772,0.769,0.545,0.789,0.756,0.75,0.75,0.795,0.211,0.25,0.205
complete_autism,213,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative', 'average_length']",6,True,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.0829817158931083,0.0494579945799458,0.11915204678362573,20,0.2,5.064732313156128,16,,0.797,0.798,0.598,0.833,0.764,0.766,0.766,0.832,0.167,0.234,0.168
complete_autism,398,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.09090909090909091,0.06,0.1875,20,0.2,19.24141502380371,16,,0.751,0.431,0.276,0.389,0.867,0.483,0.483,0.816,0.611,0.517,0.184
complete_autism,1937,DecisionTree,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative']",5,True,True,without,asd_td_age_matched_n_unbalanced,297,0.32,0.04377104377104377,0.029333333333333333,0.08888888888888889,20,0.2,0.012356996536254883,16,,0.801,0.504,0.401,0.417,0.924,0.638,0.638,0.832,0.583,0.362,0.168
complete_autism,2023,xgboost,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,False,True,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11673699015471167,0.05962059620596206,0.1783625730994152,20,0.2,2.537036657333374,8,,0.751,0.749,0.503,0.772,0.732,0.727,0.727,0.776,0.228,0.273,0.224
complete_autism,984,nam,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,False,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11708860759493671,0.06097560975609756,0.17763157894736842,20,0.2,57.265443563461304,8,0.8635999999999999,0.7853000000000001,0.7745,0.5699,0.7676000000000001,0.8017,0.782,0.782,0.7886,0.2324,0.21800000000000003,0.21139999999999998
complete_autism,811,LogisticRegression,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,True,True,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058368495077355836,0.02981029810298103,0.0891812865497076,20,0.2,0.09071063995361328,16,,0.759,0.755,0.52,0.772,0.748,0.739,0.739,0.78,0.228,0.261,0.22
complete_autism,2296,LogisticRegression,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,True,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,0.10031270980834961,16,,0.818,0.534,0.45,0.431,0.942,0.705,0.705,0.838,0.569,0.295,0.162
complete_autism,2923,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative']",5,True,False,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05780590717299578,0.03008130081300813,0.08771929824561403,20,0.2,2.5768136978149414,8,,0.776,0.776,0.555,0.807,0.748,0.748,0.748,0.807,0.193,0.252,0.193
complete_autism,1573,xgboost,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,True,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058544303797468354,0.03048780487804878,0.08881578947368421,20,0.2,19.043015718460083,16,,0.793,0.795,0.59,0.833,0.756,0.76,0.76,0.83,0.167,0.24,0.17
complete_autism,3921,LogisticRegression,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05907172995780591,0.03048780487804878,0.08991228070175439,20,0.2,0.045545339584350586,8,,0.722,0.683,0.445,0.623,0.813,0.755,0.755,0.699,0.377,0.245,0.301
complete_autism,1040,ebm,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway']",3,False,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.08866442199775533,0.05925925925925926,0.18055555555555555,20,0.2,93.95426774024963,16,,0.761,0.36,0.245,0.278,0.916,0.513,0.513,0.798,0.722,0.487,0.202
complete_autism,978,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses']",4,True,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.04419191919191919,0.029444444444444443,0.09027777777777778,20,0.2,5.07769250869751,16,,0.771,0.514,0.365,0.5,0.858,0.529,0.529,0.843,0.5,0.471,0.157
complete_autism,2493,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative', 'average_length']",6,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.0829817158931083,0.0494579945799458,0.11915204678362573,20,0.2,5.163262844085693,16,,0.793,0.793,0.589,0.825,0.764,0.764,0.764,0.825,0.175,0.236,0.175
complete_autism,4394,nam,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative', 'average_length']",6,False,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.1659634317862166,0.0989159891598916,0.23830409356725146,20,0.2,172.81141185760498,16,0.8441000000000001,0.7783,0.7571,0.5576000000000001,0.7193,0.8331999999999999,0.8000999999999999,0.8000999999999999,0.7625,0.28070000000000006,0.19990000000000002,0.2375
complete_autism,1022,DecisionTree,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,False,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11673699015471167,0.05962059620596206,0.1783625730994152,20,0.2,0.006122589111328125,8,,0.785,0.787,0.573,0.825,0.748,0.752,0.752,0.821,0.175,0.248,0.179
complete_autism,2878,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,False,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.09090909090909091,0.06,0.1875,20,0.2,5.029334306716919,16,,0.751,0.431,0.276,0.389,0.867,0.483,0.483,0.816,0.611,0.517,0.184
complete_autism,2393,xgboost,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,False,True,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11708860759493671,0.06097560975609756,0.17763157894736842,20,0.2,4.849919557571411,16,,0.797,0.798,0.598,0.833,0.764,0.766,0.766,0.832,0.167,0.234,0.168
complete_autism,1742,DecisionTree,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative']",5,False,True,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11561181434599156,0.06016260162601626,0.17543859649122806,20,0.2,0.0064029693603515625,8,,0.785,0.787,0.573,0.825,0.748,0.752,0.752,0.821,0.175,0.248,0.179
complete_autism,4031,LogisticRegression,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative']",5,False,False,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11561181434599156,0.06016260162601626,0.17543859649122806,20,0.2,0.06480097770690918,16,,0.793,0.79,0.587,0.807,0.78,0.773,0.773,0.814,0.193,0.227,0.186
complete_autism,101,LogisticRegression,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,False,True,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11708860759493671,0.06097560975609756,0.17763157894736842,20,0.2,0.02817988395690918,8,,0.793,0.786,0.586,0.789,0.797,0.783,0.783,0.803,0.211,0.217,0.197
complete_autism,2598,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses']",4,False,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.08838383838383838,0.058888888888888886,0.18055555555555555,20,0.2,5.206164836883545,16,,0.771,0.46,0.324,0.403,0.889,0.537,0.537,0.823,0.597,0.463,0.177
complete_autism,3688,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway']",3,True,False,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.044332210998877665,0.02962962962962963,0.09027777777777778,20,0.2,2.688929796218872,8,,0.744,0.397,0.243,0.347,0.871,0.463,0.463,0.807,0.653,0.537,0.193
complete_autism,1470,ebm,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,True,without,asd_td_age_matched_n_unbalanced,297,0.32,0.09090909090909091,0.06,0.1875,20,0.2,30.83756136894226,8,,0.781,0.414,0.315,0.319,0.929,0.59,0.59,0.81,0.681,0.41,0.19
complete_autism,3605,ebm,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative']",5,True,False,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05780590717299578,0.03008130081300813,0.08771929824561403,20,0.2,34.497150182724,8,,0.768,0.766,0.537,0.789,0.748,0.744,0.744,0.793,0.211,0.256,0.207
complete_autism,1664,nam,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11814345991561181,0.06097560975609756,0.17982456140350878,20,0.2,38.32171320915222,8,0.8228,0.7455999999999999,0.7258,0.49060000000000004,0.7018,0.7862,0.7527999999999999,0.7527999999999999,0.7406999999999999,0.2982,0.2472,0.2593
complete_autism,3970,ebm,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,False,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,118.07741165161133,8,,0.771,0.5,0.353,0.472,0.867,0.531,0.531,0.837,0.528,0.469,0.163
complete_autism,3780,ebm,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,250.4281210899353,16,,0.791,0.544,0.411,0.514,0.88,0.578,0.578,0.85,0.486,0.422,0.15
complete_autism,1030,ebm,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway']",3,False,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.08866442199775533,0.05925925925925926,0.18055555555555555,20,0.2,38.06778144836426,8,,0.764,0.386,0.266,0.306,0.911,0.524,0.524,0.804,0.694,0.476,0.196
complete_autism,4530,ebm,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.045454545454545456,0.03,0.09375,20,0.2,34.017518281936646,8,,0.774,0.407,0.297,0.319,0.92,0.561,0.561,0.809,0.681,0.439,0.191
complete_autism,4340,ebm,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,False,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.045454545454545456,0.03,0.09375,20,0.2,69.64461326599121,16,,0.771,0.433,0.307,0.361,0.902,0.542,0.542,0.815,0.639,0.458,0.185
complete_autism,2811,LogisticRegression,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,True,False,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058368495077355836,0.02981029810298103,0.0891812865497076,20,0.2,0.10342550277709961,16,,0.772,0.757,0.543,0.737,0.805,0.778,0.778,0.767,0.263,0.222,0.233
complete_autism,3826,LogisticRegression,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative']",5,False,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.08754208754208755,0.058666666666666666,0.17777777777777778,20,0.2,0.03786158561706543,8,,0.828,0.541,0.478,0.417,0.96,0.769,0.769,0.837,0.583,0.231,0.163
complete_autism,3463,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,False,False,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11708860759493671,0.06097560975609756,0.17763157894736842,20,0.2,2.607086420059204,8,,0.781,0.782,0.564,0.816,0.748,0.75,0.75,0.814,0.184,0.25,0.186
complete_autism,2492,DecisionTree,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative', 'average_length']",6,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.0829817158931083,0.0494579945799458,0.11915204678362573,20,0.2,0.011666059494018555,16,,0.751,0.742,0.502,0.746,0.756,0.739,0.739,0.762,0.254,0.261,0.238
complete_autism,648,xgboost,without,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,False,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.08810325476992144,0.05925925925925926,0.17824074074074073,20,0.2,5.78111720085144,16,,0.788,0.547,0.409,0.528,0.871,0.567,0.567,0.852,0.472,0.433,0.148
complete_autism,4442,DecisionTree,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058544303797468354,0.03048780487804878,0.08881578947368421,20,0.2,0.006201744079589844,8,,0.789,0.79,0.581,0.825,0.756,0.758,0.758,0.823,0.175,0.242,0.177
complete_autism,2908,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,False,False,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.08810325476992144,0.05925925925925926,0.17824074074074073,20,0.2,2.7656447887420654,8,,0.801,0.528,0.413,0.458,0.911,0.623,0.623,0.84,0.542,0.377,0.16
complete_autism,4425,ebm,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative']",5,False,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11561181434599156,0.06016260162601626,0.17543859649122806,20,0.2,48.220043659210205,8,,0.785,0.785,0.572,0.816,0.756,0.756,0.756,0.816,0.184,0.244,0.184
complete_autism,1041,LogisticRegression,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05907172995780591,0.03048780487804878,0.08991228070175439,20,0.2,0.03573417663574219,8,,0.755,0.734,0.51,0.702,0.805,0.769,0.769,0.744,0.298,0.231,0.256
complete_autism,3178,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,5.302027463912964,16,,0.785,0.536,0.397,0.514,0.871,0.561,0.561,0.848,0.486,0.439,0.152
complete_autism,4942,DecisionTree,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,False,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11814345991561181,0.06097560975609756,0.17982456140350878,20,0.2,0.005950212478637695,8,,0.738,0.744,0.482,0.789,0.691,0.703,0.703,0.78,0.211,0.297,0.22
complete_autism,2678,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.09090909090909091,0.06,0.1875,20,0.2,5.010944843292236,16,,0.751,0.431,0.276,0.389,0.867,0.483,0.483,0.816,0.611,0.517,0.184
complete_autism,3918,xgboost,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway']",3,False,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.08866442199775533,0.05925925925925926,0.18055555555555555,20,0.2,4.976227521896362,16,,0.758,0.438,0.29,0.389,0.876,0.5,0.5,0.817,0.611,0.5,0.183
complete_autism,4443,xgboost,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score']",4,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058544303797468354,0.03048780487804878,0.08881578947368421,20,0.2,2.4973831176757812,8,,0.781,0.782,0.564,0.816,0.748,0.75,0.75,0.814,0.184,0.25,0.186
complete_autism,572,DecisionTree,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,True,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05907172995780591,0.03048780487804878,0.08991228070175439,20,0.2,0.009087562561035156,16,,0.734,0.743,0.475,0.798,0.675,0.695,0.695,0.783,0.202,0.305,0.217
complete_autism,1199,nam,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses']",4,False,True,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.08838383838383838,0.058888888888888886,0.18055555555555555,20,0.2,159.34328150749207,16,0.8573000000000001,0.7978,0.327,0.34940000000000004,0.20249999999999999,0.9881,0.8459,0.8459,0.7949,0.7975000000000001,0.1541,0.2051
complete_autism,1519,nam,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,False,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.08810325476992144,0.05925925925925926,0.17824074074074073,20,0.2,223.27612161636353,16,0.8503999999999999,0.8030000000000002,0.3547,0.374,0.22349999999999998,0.9884999999999999,0.8625,0.8625,0.7992000000000001,0.7765000000000001,0.1375,0.2008
complete_autism,529,nam,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway']",3,True,True,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.044332210998877665,0.02962962962962963,0.09027777777777778,20,0.2,107.99819421768188,8,0.8219,0.7809,0.1985,0.26230000000000003,0.11240000000000001,0.9951000000000001,0.8705,0.8705,0.7777999999999999,0.8876000000000002,0.1295,0.22220000000000004
complete_autism,2253,xgboost,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,True,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05907172995780591,0.03048780487804878,0.08991228070175439,20,0.2,4.882715463638306,16,,0.726,0.73,0.456,0.772,0.683,0.693,0.693,0.764,0.228,0.307,0.236
complete_autism,2424,nam,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,False,True,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11673699015471167,0.05962059620596206,0.1783625730994152,20,0.2,47.6005380153656,8,0.8469999999999999,0.7638,0.753,0.5275000000000001,0.7501,0.7763000000000001,0.7572000000000001,0.7572000000000001,0.7712000000000001,0.2499,0.2428,0.22880000000000003
complete_autism,1273,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,True,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11814345991561181,0.06097560975609756,0.17982456140350878,20,0.2,4.748052597045898,16,,0.726,0.728,0.455,0.763,0.691,0.696,0.696,0.759,0.237,0.304,0.241
complete_autism,4187,DecisionTree,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,False,False,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.08810325476992144,0.05925925925925926,0.17824074074074073,20,0.2,0.007246494293212891,8,,0.822,0.569,0.472,0.486,0.929,0.686,0.686,0.85,0.514,0.314,0.15
complete_autism,614,xgboost,without,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative']",5,False,True,without,asd_td_age_matched_n_unbalanced,297,0.32,0.08754208754208755,0.058666666666666666,0.17777777777777778,20,0.2,2.918214797973633,8,,0.805,0.586,0.458,0.569,0.88,0.603,0.603,0.865,0.431,0.397,0.135
complete_autism,3153,xgboost,without,without,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,False,vanilla,asd_td_age_matched_n_balanced,237,0.926829268292683,0.05907172995780591,0.03048780487804878,0.08991228070175439,20,0.2,2.75769305229187,8,,0.734,0.734,0.47,0.763,0.707,0.707,0.707,0.763,0.237,0.293,0.237
complete_autism,4505,ebm,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,False,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11673699015471167,0.05962059620596206,0.1783625730994152,20,0.2,11.042551517486572,8,,0.772,0.767,0.545,0.781,0.764,0.754,0.754,0.79,0.219,0.246,0.21
complete_autism,823,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,False,True,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.11673699015471167,0.05962059620596206,0.1783625730994152,20,0.2,40.655133962631226,8,,0.743,0.74,0.486,0.763,0.724,0.719,0.719,0.767,0.237,0.281,0.233
complete_autism,2610,ebm,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway']",3,True,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.044332210998877665,0.02962962962962963,0.09027777777777778,20,0.2,36.951979637145996,8,,0.768,0.378,0.269,0.292,0.92,0.538,0.538,0.802,0.708,0.462,0.198
complete_autism,535,ebm,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses']",3,True,True,smote,asd_td_age_matched_n_balanced,237,0.926829268292683,0.058368495077355836,0.02981029810298103,0.0891812865497076,20,0.2,30.523932456970215,16,,0.747,0.741,0.494,0.754,0.74,0.729,0.729,0.765,0.246,0.271,0.235
complete_autism,1500,ebm,imputation,knn,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,271.9784245491028,16,,0.798,0.559,0.43,0.528,0.884,0.594,0.594,0.854,0.472,0.406,0.146
complete_autism,4548,xgboost,imputation,mean,"['S_postural_sway', 'mean_gaze_percent_right']",2,False,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.09090909090909091,0.06,0.1875,20,0.2,2.636373519897461,8,,0.754,0.425,0.276,0.375,0.876,0.491,0.491,0.814,0.625,0.509,0.186
complete_autism,860,ebm,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right']",2,True,True,without,asd_td_age_matched_n_unbalanced,297,0.32,0.045454545454545456,0.03,0.09375,20,0.2,68.11306047439575,16,,0.781,0.472,0.347,0.403,0.902,0.569,0.569,0.825,0.597,0.431,0.175
complete_autism,218,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,True,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,5.368445634841919,16,,0.781,0.488,0.357,0.431,0.893,0.564,0.564,0.831,0.569,0.436,0.169
complete_autism,2760,ebm,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative']",5,False,False,vanilla,asd_td_age_matched_n_unbalanced,297,0.32,0.08754208754208755,0.058666666666666666,0.17777777777777778,20,0.2,205.96343207359314,16,,0.785,0.458,0.344,0.375,0.916,0.587,0.587,0.821,0.625,0.413,0.179
complete_autism,2482,DecisionTree,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'proportion_of_name_call_responses', 'gaze_silhouette_score', 'NS_postural_sway_derivative', 'average_length']",6,True,False,without,asd_td_age_matched_n_balanced,237,0.926829268292683,0.0829817158931083,0.0494579945799458,0.11915204678362573,20,0.2,0.006966352462768555,8,,0.764,0.763,0.529,0.789,0.74,0.738,0.738,0.791,0.211,0.262,0.209
complete_autism,2518,xgboost,encoding,without,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,False,False,without,asd_td_age_matched_n_unbalanced,297,0.32,0.08810325476992144,0.05925925925925926,0.17824074074074073,20,0.2,9.652778387069702,16,,0.788,0.504,0.378,0.444,0.898,0.582,0.582,0.835,0.556,0.418,0.165
complete_autism,3578,xgboost,imputation,mice,"['S_postural_sway', 'mean_gaze_percent_right', 'NS_postural_sway', 'proportion_of_name_call_responses', 'NS_postural_sway_derivative', 'gaze_silhouette_score']",6,True,False,smote,asd_td_age_matched_n_unbalanced,297,0.32,0.04405162738496072,0.02962962962962963,0.08912037037037036,20,0.2,5.152644395828247,16,,0.785,0.536,0.397,0.514,0.871,0.561,0.561,0.848,0.486,0.439,0.152
